1.0	1.8355940000000057
2.0	20.64846100000001
3.0	19.416936000000014
4.0	42.066317
5.0	33.739614000000024
6.0	34.32536599999999
7.0	90.78140099999997
8.0	150.73019699999998
9.0	207.39961300000007
10.0	146.16288099999994
11.0	173.32879799999995
12.0	160.59192499999995
13.0	203.82316099999994
14.0	194.34209699999994
15.0	146.94232899999997
16.0	134.02658899999994
17.0	215.37364499999995
18.0	185.13744199999996
19.0	268.61779
20.0	314.45987399999996
21.0	360.3480369999999
22.0	403.711325
23.0	530.057902
24.0	636.9587219999999
25.0	473.80662399999983
26.0	436.85344999999984
27.0	484.388397
28.0	589.3228349999999
29.0	569.815965
30.0	482.62907299999995
31.0	599.8120879999999
32.0	512.083851
33.0	578.3442980000001
34.0	717.4019080000002
35.0	587.7725729999999
36.0	548.97753
37.0	533.3032659999999
38.0	596.0853409999999
39.0	748.5166739999999
40.0	866.6218849999999
41.0	793.785482
42.0	821.6403209999997
43.0	852.1606800000001
44.0	878.9941959999999
45.0	846.0906450000001
46.0	938.2310600000002
47.0	834.226505
48.0	689.3764599999997
49.0	711.827178
50.0	633.9314039999999
51.0	578.098685
52.0	523.3835660000001
53.0	560.8691140000001
54.0	620.259918
55.0	775.4180139999999
56.0	848.666259
57.0	826.8775880000001
58.0	830.9921380000002
59.0	978.5065420000001
60.0	969.7897090000001
61.0	1092.803985
62.0	1132.307714
63.0	1438.2049289999998
64.0	1687.185531
65.0	1682.8147280000003
66.0	1559.8274770000003
67.0	1737.7692570000004
68.0	1772.294621
69.0	1690.900321
70.0	1585.5454050000005
71.0	1788.5960290000003
72.0	1869.8717609999999
73.0	1889.2781850000001
74.0	1868.8528339999998
75.0	1797.644676
76.0	1786.170041
77.0	1710.6897009999998
78.0	1594.9976800000002
79.0	1569.6256210000001
80.0	1902.3263490000002
81.0	1916.4918660000003
82.0	2127.5181169999996
83.0	1730.584817
84.0	1738.3227410000004
85.0	1724.6655099999998
86.0	1928.457194
87.0	2095.789723
88.0	1972.3546969999995
89.0	2023.9081409999997
90.0	1868.616514
91.0	1630.4346139999998
92.0	1761.1669649999997
93.0	1721.3886829999997
94.0	1514.1612420000001
95.0	1584.676926
96.0	1508.2689679999999
97.0	1427.4063740000001
98.0	1501.7565060000002
99.0	1287.597697
100.0	1593.914045
101.0	1586.9936649999997
102.0	1891.479238
103.0	1635.091761
104.0	1539.42635
105.0	1496.428812
106.0	1697.4218899999998
107.0	1809.2156339999997
108.0	1754.03341
109.0	1707.1987330000002
110.0	1597.0794539999997
111.0	1733.787041
112.0	1736.9778139999999
113.0	1823.5087819999999
114.0	1841.801978
115.0	1937.9680250000004
116.0	2281.8907400000003
117.0	2155.529654
118.0	2008.9864049999999
119.0	2228.019273
120.0	2023.59117
121.0	2173.830568
122.0	2074.138589
123.0	2118.2472179999995
124.0	1974.7734349999996
125.0	1882.342398
126.0	1748.277722
127.0	1844.2776850000005
128.0	2127.183113
129.0	1959.361206
130.0	1655.1986530000001
131.0	1784.042957
132.0	1514.5246379999999
133.0	1734.6320489999998
134.0	1646.2099170000001
135.0	1793.1377790000001
136.0	1821.885953
137.0	1915.9427089999997
138.0	2015.2209959999998
139.0	2132.1845869999997
140.0	2240.190461
141.0	2643.9724880000003
142.0	2641.7444669999995
143.0	2509.1819539999997
144.0	2314.9952129999997
145.0	2039.4257170000003
146.0	2028.4871820000003
147.0	1975.6871490000003
148.0	2064.2784370000004
149.0	2000.2111880000002
150.0	2121.357326
151.0	2393.380513
152.0	2203.3871689999996
153.0	2092.458146
154.0	2146.325309
155.0	2252.6693979999995
156.0	2211.0502819999997
157.0	2123.1491450000003
158.0	2307.5947530000003
159.0	2449.6110059999996
160.0	2570.576936
161.0	2447.0318979999997
162.0	2368.8144890000003
163.0	2281.377713
164.0	2159.1745939999996
165.0	1976.7320879999995
166.0	1854.168971
167.0	1828.651331
168.0	2044.0729019999997
169.0	2183.2861499999995
170.0	2155.1454540000004
171.0	2476.158206
172.0	2446.954312
173.0	2106.5236369999993
174.0	2240.8637759999997
175.0	2110.1103089999997
176.0	2029.5094139999999
177.0	2133.113409
178.0	1967.270995
179.0	2022.795912
180.0	1854.9785899999997
181.0	2074.995633
182.0	2047.808194
183.0	1952.6240910000001
184.0	1880.420546
185.0	1977.7140429999997
186.0	1886.70995
187.0	2044.1937689999995
188.0	2156.493389
189.0	2409.5034439999995
190.0	2817.1459879999993
191.0	2707.9825809999993
192.0	2703.9105959999997
193.0	2851.748875
194.0	2834.2750669999996
195.0	2822.3717810000003
196.0	2916.2555299999995
197.0	2575.767073
198.0	2523.6200249999997
199.0	2407.214177
200.0	2565.8424750000004
201.0	2739.9235049999997
202.0	2521.362114
203.0	2641.6488900000004
204.0	2824.7070139999996
205.0	2895.6835010000004
206.0	2687.1592769999997
207.0	2897.0875939999996
208.0	2821.865258
209.0	2874.1772260000002
210.0	2979.225649
211.0	3052.9943760000006
212.0	3225.8168140000007
213.0	3164.969739
214.0	3123.215049
215.0	3043.537853
216.0	3135.870561
217.0	3091.5983819999997
218.0	2842.2217849999997
219.0	2968.6235059999995
220.0	2960.4305249999993
221.0	3090.96013
222.0	3109.329445
223.0	3299.4082499999995
224.0	3228.513506
225.0	3126.9233010000003
226.0	3101.866894
227.0	2826.052136
228.0	3109.975838
229.0	3341.9119169999994
230.0	3375.4783899999993
231.0	3135.900746
232.0	2948.3436560000005
233.0	3134.015523
234.0	2854.8083380000003
235.0	2564.78289
236.0	2370.9898040000003
237.0	2215.19125
238.0	2267.428557
239.0	2560.53259
240.0	2968.85083
241.0	3195.496201
242.0	3372.7461409999996
243.0	3501.240275
244.0	3526.478229
245.0	3550.6663179999996
246.0	3546.4261149999993
247.0	3523.16939
248.0	3747.614558
249.0	3796.7004960000004
250.0	3400.838090999999
251.0	3163.986939
252.0	3257.012534
253.0	3649.7149249999998
254.0	3054.396118
255.0	2755.320145
256.0	3225.080891
257.0	3031.8347379999996
258.0	3176.212794
259.0	3279.496788
260.0	3034.520372
261.0	3111.4948299999996
262.0	3219.054274
263.0	3485.9937389999996
264.0	3396.162285
265.0	3262.318341
266.0	3198.7685539999998
267.0	3378.1104290000003
268.0	3674.4571399999995
269.0	3385.352274
270.0	3125.753609
271.0	2979.9275079999998
272.0	3253.4647299999997
273.0	2988.1328899999994
274.0	2627.510654
275.0	2968.379293
276.0	2850.8715529999995
277.0	2702.597054
278.0	2757.011923
279.0	2762.0925289999996
280.0	2620.80935
281.0	2969.847905
282.0	3101.1223719999994
283.0	2958.411425
284.0	3023.833979
285.0	3068.626755
286.0	3630.9955569999997
287.0	3406.5284580000007
288.0	3134.2845209999996
289.0	2959.869182
290.0	2737.318409
291.0	2876.514305
292.0	2863.215587
293.0	2771.836379
294.0	2356.847099
295.0	2333.7961130000003
296.0	2699.4425209999995
297.0	2615.0349810000002
298.0	2489.1630169999994
299.0	2674.671449
300.0	2860.492774
301.0	3008.1389859999995
302.0	2768.1656510000003
303.0	2552.803781
304.0	2561.291435
305.0	2556.348585
306.0	2516.5919569999996
307.0	2516.1282289999995
308.0	2590.1681179999996
309.0	2482.4398509999996
310.0	2534.716961
311.0	2193.8052890000004
312.0	2000.8723580000003
313.0	1782.1534650000003
314.0	1430.4289999999999
315.0	1554.1214579999998
316.0	1359.2793410000002
317.0	1286.0651690000002
318.0	1343.2617539999999
319.0	1551.9799560000004
320.0	1612.6386980000004
321.0	1558.815302
322.0	1875.6581250000002
323.0	1781.695478
324.0	1800.7972480000003
325.0	1994.0377500000004
326.0	1940.191973
327.0	2049.292538
328.0	2048.821418
329.0	2007.069262
330.0	1834.4534900000003
331.0	1768.801389
332.0	1699.1291310000004
333.0	1950.681962
334.0	1797.3631260000002
335.0	1738.119059
